id,comparison_group,family,model,metric,value,unit,direction,population,split,horizon_ps,seeds,evidence,source,path,evidence_text,caveat,sha256
structural-state-repaired-118,structural-state-repaired,structural_state,C: observed + relaxed teacher,nonlinear_average_precision,0.1552,fraction,higher,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| C: observed + relaxed teacher | 0.1552 | 0.03343 | 4/18 | 21.5% | 7.59% | 8.69% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-119,structural-state-repaired,structural_state,C: observed + relaxed teacher,nonlinear_brier,0.03343,squared probability error,lower,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| C: observed + relaxed teacher | 0.1552 | 0.03343 | 4/18 | 21.5% | 7.59% | 8.69% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-120,structural-state-repaired,structural_state,C: observed + relaxed teacher,nonlinear_false_positive_rate,7.59,percent,lower,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| C: observed + relaxed teacher | 0.1552 | 0.03343 | 4/18 | 21.5% | 7.59% | 8.69% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-121,structural-state-repaired,structural_state,B: relaxed geometry,nonlinear_average_precision,0.2675,fraction,higher,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| B: relaxed geometry | **0.2675** | **0.02903** | **7/18** | **43.1%** | 6.62% | 17.95% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-122,structural-state-repaired,structural_state,B: relaxed geometry,nonlinear_brier,0.02903,squared probability error,lower,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| B: relaxed geometry | **0.2675** | **0.02903** | **7/18** | **43.1%** | 6.62% | 17.95% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-123,structural-state-repaired,structural_state,B: relaxed geometry,nonlinear_false_positive_rate,6.62,percent,lower,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| B: relaxed geometry | **0.2675** | **0.02903** | **7/18** | **43.1%** | 6.62% | 17.95% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-124,structural-state-repaired,structural_state,D: relaxed + distance,nonlinear_average_precision,0.2668,fraction,higher,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| D: relaxed + distance | 0.2668 | 0.02907 | 7/18 | 43.1% | 6.62% | 17.95% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-125,structural-state-repaired,structural_state,D: relaxed + distance,nonlinear_brier,0.02907,squared probability error,lower,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| D: relaxed + distance | 0.2668 | 0.02907 | 7/18 | 43.1% | 6.62% | 17.95% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-126,structural-state-repaired,structural_state,D: relaxed + distance,nonlinear_false_positive_rate,6.62,percent,lower,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| D: relaxed + distance | 0.2668 | 0.02907 | 7/18 | 43.1% | 6.62% | 17.95% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-127,structural-state-repaired,structural_state,Fixed relaxed descriptors,nonlinear_average_precision,0.1324,fraction,higher,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| Fixed relaxed descriptors | 0.1324 | 0.03084 | 4/18 | 27.8% | 5.44% | 14.67% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-128,structural-state-repaired,structural_state,Fixed relaxed descriptors,nonlinear_brier,0.03084,squared probability error,lower,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| Fixed relaxed descriptors | 0.1324 | 0.03084 | 4/18 | 27.8% | 5.44% | 14.67% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-129,structural-state-repaired,structural_state,Fixed relaxed descriptors,nonlinear_false_positive_rate,5.44,percent,lower,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| Fixed relaxed descriptors | 0.1324 | 0.03084 | 4/18 | 27.8% | 5.44% | 14.67% |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-130,structural-state-repaired,structural_state,Temperature only,nonlinear_average_precision,0.0586,fraction,higher,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| Temperature only | 0.0586 | 0.03124 | 0/18 | 0% | 0% | undefined |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-131,structural-state-repaired,structural_state,Temperature only,nonlinear_brier,0.03124,squared probability error,lower,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| Temperature only | 0.0586 | 0.03124 | 0/18 | 0% | 0% | undefined |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
structural-state-repaired-132,structural-state-repaired,structural_state,Temperature only,nonlinear_false_positive_rate,0.0,percent,lower,643 at-risk windows;18 positive windows;15 roots,reused development,12,1,local_report,repo,output/structural_state/repaired-review-20260923/README.md,| Temperature only | 0.0586 | 0.03124 | 0/18 | 0% | 0% | undefined |,Same five tuning roots select probe and threshold; relaxed input changes observation contract; AP gain vs fixed descriptors unresolved.,4030fa67b0bfb67c6740261dd16b73885ab8d68f455fe5755c291f7c258ec828
causal-short-pilot-133,causal-short-pilot,causal_mace,"A: position snapshot, present supervision",present_physical_mse,0.4729,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,"| A: position snapshot, present supervision | 0.4729 | 0.4607 | 0.8969 |",1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-134,causal-short-pilot,causal_mace,"A: position snapshot, present supervision",9ps_future_physical_mse,0.4607,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,"| A: position snapshot, present supervision | 0.4729 | 0.4607 | 0.8969 |",1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-135,causal-short-pilot,causal_mace,"A: position snapshot, present supervision",normalized_rms_jump_at_0.75ps,0.8969,dimensionless,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,"| A: position snapshot, present supervision | 0.4729 | 0.4607 | 0.8969 |",1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-136,causal-short-pilot,causal_mace,B: A + future supervision,present_physical_mse,0.4777,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| B: A + future supervision | 0.4777 | 0.4608 | 0.8698 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-137,causal-short-pilot,causal_mace,B: A + future supervision,9ps_future_physical_mse,0.4608,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| B: A + future supervision | 0.4777 | 0.4608 | 0.8698 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-138,causal-short-pilot,causal_mace,B: A + future supervision,normalized_rms_jump_at_0.75ps,0.8698,dimensionless,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| B: A + future supervision | 0.4777 | 0.4608 | 0.8698 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-139,causal-short-pilot,causal_mace,C: B + velocities in messages,present_physical_mse,0.5922,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| C: B + velocities in messages | 0.5922 | 0.5734 | 0.9880 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-140,causal-short-pilot,causal_mace,C: B + velocities in messages,9ps_future_physical_mse,0.5734,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| C: B + velocities in messages | 0.5922 | 0.5734 | 0.9880 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-141,causal-short-pilot,causal_mace,C: B + velocities in messages,normalized_rms_jump_at_0.75ps,0.988,dimensionless,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| C: B + velocities in messages | 0.5922 | 0.5734 | 0.9880 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-142,causal-short-pilot,causal_mace,D: C + real atom history,present_physical_mse,0.5472,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| D: C + real atom history | 0.5472 | 0.5312 | 0.8805 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-143,causal-short-pilot,causal_mace,D: C + real atom history,9ps_future_physical_mse,0.5312,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| D: C + real atom history | 0.5472 | 0.5312 | 0.8805 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-144,causal-short-pilot,causal_mace,D: C + real atom history,normalized_rms_jump_at_0.75ps,0.8805,dimensionless,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| D: C + real atom history | 0.5472 | 0.5312 | 0.8805 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-145,causal-short-pilot,causal_mace,Repeated-current-frame control,present_physical_mse,0.5855,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| Repeated-current-frame control | 0.5855 | 0.5667 | 1.0068 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-146,causal-short-pilot,causal_mace,Repeated-current-frame control,9ps_future_physical_mse,0.5667,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| Repeated-current-frame control | 0.5855 | 0.5667 | 1.0068 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-147,causal-short-pilot,causal_mace,Repeated-current-frame control,normalized_rms_jump_at_0.75ps,1.0068,dimensionless,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| Repeated-current-frame control | 0.5855 | 0.5667 | 1.0068 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-148,causal-short-pilot,causal_mace,E: D + additional constrained-slowness stage,present_physical_mse,0.4904,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| E: D + additional constrained-slowness stage | 0.4904 | 0.4730 | 0.9000 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-149,causal-short-pilot,causal_mace,E: D + additional constrained-slowness stage,9ps_future_physical_mse,0.473,standardized block MSE,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| E: D + additional constrained-slowness stage | 0.4904 | 0.4730 | 0.9000 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
causal-short-pilot-150,causal-short-pilot,causal_mace,E: D + additional constrained-slowness stage,normalized_rms_jump_at_0.75ps,0.9,dimensionless,lower,17 low-order sources;16 for eligible temporal pairs,test,9,3,local_report,repo,output/predictive_memory/research-summary-20260917/RESULTS.md,| E: D + additional constrained-slowness stage | 0.4904 | 0.4730 | 0.9000 |,1000-update main fits; E has additional optimization so its gain is not a pure slowness effect.,2f95dbea61f9974c2c5058f75153039fca4e116c420e099c99b0ea0f0f1cbe5c
geoframe-evolution-Al-encoder-12,geoframe-evolution-Al,geoframe,GeoFrameV2 encoder-12,mean_within_liquid_order_r2,0.18,dimensionless,higher,Al; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Al | 0.180 | 0.206 | 0.191 | 0.159 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Al-encoder-35,geoframe-evolution-Al,geoframe,GeoFrameV2 encoder-35,mean_within_liquid_order_r2,0.206,dimensionless,higher,Al; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Al | 0.180 | 0.206 | 0.191 | 0.159 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Al-projector-12,geoframe-evolution-Al,geoframe,GeoFrameV2 projector-12,mean_within_liquid_order_r2,0.191,dimensionless,higher,Al; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Al | 0.180 | 0.206 | 0.191 | 0.159 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Al-projector-35,geoframe-evolution-Al,geoframe,GeoFrameV2 projector-35,mean_within_liquid_order_r2,0.159,dimensionless,higher,Al; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Al | 0.180 | 0.206 | 0.191 | 0.159 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Ta-encoder-12,geoframe-evolution-Ta,geoframe,GeoFrameV2 encoder-12,mean_within_liquid_order_r2,0.237,dimensionless,higher,Ta; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Ta | 0.237 | 0.287 | 0.219 | 0.176 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Ta-encoder-35,geoframe-evolution-Ta,geoframe,GeoFrameV2 encoder-35,mean_within_liquid_order_r2,0.287,dimensionless,higher,Ta; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Ta | 0.237 | 0.287 | 0.219 | 0.176 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Ta-projector-12,geoframe-evolution-Ta,geoframe,GeoFrameV2 projector-12,mean_within_liquid_order_r2,0.219,dimensionless,higher,Ta; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Ta | 0.237 | 0.287 | 0.219 | 0.176 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Ta-projector-35,geoframe-evolution-Ta,geoframe,GeoFrameV2 projector-35,mean_within_liquid_order_r2,0.176,dimensionless,higher,Ta; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Ta | 0.237 | 0.287 | 0.219 | 0.176 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Zr-encoder-12,geoframe-evolution-Zr,geoframe,GeoFrameV2 encoder-12,mean_within_liquid_order_r2,0.173,dimensionless,higher,Zr; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Zr | 0.173 | 0.205 | 0.175 | 0.141 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Zr-encoder-35,geoframe-evolution-Zr,geoframe,GeoFrameV2 encoder-35,mean_within_liquid_order_r2,0.205,dimensionless,higher,Zr; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Zr | 0.173 | 0.205 | 0.175 | 0.141 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Zr-projector-12,geoframe-evolution-Zr,geoframe,GeoFrameV2 projector-12,mean_within_liquid_order_r2,0.175,dimensionless,higher,Zr; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Zr | 0.173 | 0.205 | 0.175 | 0.141 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
geoframe-evolution-Zr-projector-35,geoframe-evolution-Zr,geoframe,GeoFrameV2 projector-35,mean_within_liquid_order_r2,0.141,dimensionless,higher,Zr; mean of three fixed static snapshots; six bond-order descriptors,spatial halves with excluded gap; transductive encoder assay,none,1,local_report,repo,output/geoframe_evolution/epoch34-review-20260923/RESULTS.md,| Zr | 0.173 | 0.205 | 0.175 | 0.141 |,Reported rounded R²; encoder/projector separate. Static frames used in original training; no source/seed confidence interval.,f7ca5df5d6f0cd7bbeb3c858fff4c4dcce28127d62b1262dc52d6b83f463fa41
visreg159-native-screen-liquid_neighbor_fit_scaled_nmse,native-screen-al-20260923,geoframe,GeoFrameV2 VISReg epoch159 raw encoder,liquid_neighbor_fit_scaled_nmse,1.29,dimensionless,lower,Al; mean three fixed static frames; nonbulk/liquid assay,"spatial halves, transductive static evaluation",none,1,local_report,repo,output/encoder_research/parameter-search-20260923/RESULTS.md,| geoframe-visreg-epoch159 | 0.410 | 1.290 | 0.952 | 0.706 | 0.535 | +0.00286 |,"Best observed among29 checkpoints in this evidence cut, not independent final validation; conditional prediction does not establish benefit.",b26fc148d32e465761d81a3f2bdd295495282add12133b1c223105c746f5141e
visreg159-native-screen-nonbulk_fault_ap,native-screen-al-20260923,geoframe,GeoFrameV2 VISReg epoch159 raw encoder,nonbulk_fault_ap,0.952,dimensionless,higher,Al; mean three fixed static frames; nonbulk/liquid assay,"spatial halves, transductive static evaluation",none,1,local_report,repo,output/encoder_research/parameter-search-20260923/RESULTS.md,| geoframe-visreg-epoch159 | 0.410 | 1.290 | 0.952 | 0.706 | 0.535 | +0.00286 |,"Best observed among29 checkpoints in this evidence cut, not independent final validation; conditional prediction does not establish benefit.",b26fc148d32e465761d81a3f2bdd295495282add12133b1c223105c746f5141e
