trajectory_id,independent_parent_id,potential,undercooling_temperature_K,melt_temperature_K,protocol,history_dtype,history_time_range_ps,melt_precision,melt_time_ps,melt_exists,historical_role,previous_model_selection_exposure,eligible_split,path,melt_sha256,validation_sha256,melt_input_sha256,pilot_split
946,independent_melt_876710010,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_062_T500_optimization_melt876710010_velocity613916814,1b1e2dcb3fa9172e119c3017e2706c215a1b3497e0ee9b43f4eb799ed0a5158d,d07d51a741df3fc84904ed23e383a4a3529d05cfd80013d593ba3869be6daa4e,d7afe14dcfef226b84c8e0203db120004b02adc7df9440664e1b5fa5f8bd6afc,
947,independent_melt_586618377,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_063_T500_optimization_melt586618377_velocity777344000,29f36c83759f878129ba31b6a27dfc9832dcb8998f855458d8ff96f224d192d0,a0069a2e2864fc08613bcc7d17dc8bda05452b1adccee468ff62d14f9135b682,76d8a71ec40037fd5c440f89a9c1e19a2343e23e095aa331f34038145f0bea2c,
948,independent_melt_66157331,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_064_T500_optimization_melt66157331_velocity757849612,85aafe292f808bc019cdcb56bde6af73bf2e99f285c2a93073c7b3e8b30ebf9a,9d2f9eeed6b158cc3acfb90728fcfb8ae1d235f7443555ebf73ce4ee08ab7ace,309771f54d66ff2919a2c11ff542ca4bd6f3bc6bea74f1c152227a9177c89d16,
949,independent_melt_210998254,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_065_T500_optimization_melt210998254_velocity185157491,2d9be603b0ff946f36c7c5b85b1dc6dfa58e2c237c7bda3ae7ca454cfd5d5951,9341bde1574294525ae2690d071e1c37d9280bfa24c89d5024fd02fe2d97f46b,46ebd44223f7cb6c8530e22ae0529a4a5732906d147c390e9dacd5dab097883c,
950,independent_melt_558747183,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_066_T500_optimization_melt558747183_velocity123787821,7095ef9ccb94f1f237ddf3f2755575d26f9ff5f630c17df400749b55c2f6a4cc,d8d535f3c2c3d97b6544aaf50fa06a8a6c2bacc686b88b0431f507c2c75b476e,c74a0824c5f1b2fa666da2730ff3c2f148e70a9c9d832617cf09afa997f67280,
951,independent_melt_850903391,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_067_T500_optimization_melt850903391_velocity197944870,cfc9a8915562d2321f26895394f49360842b9f8f8527ab23c88b6d7c06b5d4b0,fc15e37f6a21ae22d1b175b38ef4cf31ed6d6600be15aa91d388bf4bf9006d51,0c25a3dfa8e0ae2651024036b193ab3458ad4eae53e45334873de80b77366720,
952,independent_melt_254084297,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_068_T500_optimization_melt254084297_velocity69386032,65507bbba05bf3339359ff88093cbc39ded99100b140350b93552d786a0bfdf1,309fa74d542d84e8965cdfbd0861c54e65868ae84043cd38f6e6b11faaa02de9,4862b895c55d24f603c82cbbe1fba441960c834e1dec268bb0de1fff41c7f4e6,
953,independent_melt_851781959,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_069_T500_optimization_melt851781959_velocity227781112,fbf7b3f1576b7820b45d90dd66c2a251f5d0934d373b1832f169b0fd77445eca,4e9eb9f21bef33ec90f0bbb1550d1400eea855f5af887efe53bc74cb62e77dfe,9d5cf2db3c7ab09e287fb9636e7a04554d0d861d072b8132505bcec93b25ef3b,
954,independent_melt_433626529,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_070_T500_optimization_melt433626529_velocity50512900,241ae1977e48bfc5ec0430eb63b86ebba784f6f6efbdcf2666cb9309bbece084,f5d7d0577b5f35fc835db0d40da142caa012f55f2320a1b3987ab37e7592a57b,bb6691da3aa7475ab408e3223775eb7c8f6467f933f52cb0cac336cb8f2e58bd,
955,independent_melt_630952489,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_071_T500_optimization_melt630952489_velocity134706744,08e56d88f5c9c488044e23f0fb4944b399855d9827742dca42cfec78b4c23962,72a1e9079285065dca5433a5742726d14d933ae7b3c93ce9ec7111cf30433ec8,07fca2b93663e46412a80b71f4603c084f48d3e07c50d73621ea3108cec275f3,
956,independent_melt_114745743,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_072_T500_optimization_melt114745743_velocity70777141,b9c61458453d34e7961bfdfe1d4faee5938291dd998268a68a2d0e87fb88686e,54c76957b433a8acee287938a51f85f514c95043cbd3f5a8bb2c9577db9b7a21,6706d075abe91dbd56aeddf3862a21f20ec3eb85a8f4857ea1221f6c9b70db26,
957,independent_melt_324310850,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_073_T500_optimization_melt324310850_velocity770318060,b72b5c16791ffbe0a68683272332194c3c31d652009ebf57e03fa8fdbb03998b,a7d54d6559f599bcef181617483a95ca28d2b811862222d5ba9a9b49b8516387,d6adda14dc04e9d55225b4304d086f8a3610525c0d8ff7be3126ba514c0d83f8,
958,independent_melt_234173051,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_074_T500_optimization_melt234173051_velocity494374315,992fff09af637b7c3bb1be75dfeda7afc644139a016e0cdd05394eba96d943dc,7322b5544715321382990f9f94143c7a27c5b84b0d5302f582d3e2550ab3ce25,ebec58565be4f47ea5a5053083e9dc3a3ce2653ef4a04f42eb9baf1ea6a84189,
959,independent_melt_13937749,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_075_T500_optimization_melt13937749_velocity810907541,53b32fa0c141306bb6bc878ed1d55ec96a9db66852426a9635da50b9ed928f63,6d6aaeb34699e05ae8d6b9817987cb36ad3155e4b4a99d7d821cc785853fe6d6,b4d3c82541e847896633242129f87121710f0650f777f6d34f65a2943f70b752,
960,independent_melt_725446415,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_076_T500_optimization_melt725446415_velocity549021711,855b842cc204863d2389d88608d3cb59273d80d0e4a5446ab7d257a105131806,5c09c37506fcf409990be3dc5b73db15df8d822971a4f48b29097df4e50222f2,c2fc2a149ad6128b079a7e7fb113c397c2db4cd4d4853139b6f823754b47e34e,
961,independent_melt_234029248,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_077_T500_optimization_melt234029248_velocity527101101,66ed690f94b8d1ea20e0a0992df2672c5ed5796026ea9fb061d70daf3572892a,cc4dfe060fc10922823aadff5ac7ef8822ee66ab41d12b00905b53ebc1a3c0d9,ffd0628e0ce4d116f646fcf4b81a1374d93fc4eee343e119ee5d21dcc52cf0e2,
962,independent_melt_797323201,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,calibration,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_078_T500_model_selection_melt797323201_velocity390428464,8116649b47622bd905c9d4124c99753af6278c318a943704f4a6b806d96e9eec,c9a5390738a85cd04f607efb5aa818f01d14b5cbc925a7591f70e7c7e867085b,c2bd5da2173e799750ec8f752dbe175c4c5466dd2c3b8783f4a6c21bf17f8a2e,
963,independent_melt_850300441,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,selection,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_079_T500_model_selection_melt850300441_velocity248312731,ce1241baf5728209e858d9890849db81334b5a776a0c2177edc538b2ab94197c,5ceef18522d2c724db12da2c559529d770c38a5dd73ca98eeafb0e6ab345bb43,123622aa9ddd68f0cd4be49afd968b29e517b175b744d7d1027716537f1f7e6a,
964,independent_melt_83575882,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,calibration,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_080_T500_model_selection_melt83575882_velocity789791883,e34ae30653cb1b7e183c72570b9d08c7fb852fbcfd206e660480f3d2ce48598a,0679d68f93b75b97d19870d8e362d4ae2e9029f97f2596b752847791f80f9d63,1f88b8701b357e78cd745fb30f688781e4bf38bfd7a1b0b68056d362630392de,
965,independent_melt_176364202,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,selection,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_081_T500_model_selection_melt176364202_velocity151670672,c3b80a693cf719cbc4fb560d00ab615a58ae6d81e50ef11eec9bbbc850f1347f,0ed470ca2545c771373784b27c354ed812bc3c83030734258a4b2e90a6c7e2af,c0124a6eb5a8aee3edfc64d4c6dc4103101321c145724c92f42c897806ec9ceb,
966,independent_melt_379257661,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,calibration,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_082_T500_model_selection_melt379257661_velocity526927162,ed6cfabdd9514602296698459e73afece9b06b96701fb038a8d23fc328cd47a6,44a4e743604228d8c9131dd46b1face88f528ee05afa4ef03b419295b318fd23,93f689e27dde6819975e487cdccab854455d272bc5d52555a29a5a133bdf9432,
967,independent_melt_845880246,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,selection,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_083_T500_model_selection_melt845880246_velocity840829589,fab629e3231fb5be83e5cde7bf718e604da6aa4d95f75eaa11d550f92f44c9e5,7909aa9dbb9d4860bf774910828ec2751c07796495e2631e0ab236fec782fcb0,6bf2fa81498ef5353391485cb58c662f4b8bb28a6f5f7f01463d6c47e4de1577,
968,independent_melt_646059879,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_084_T500_final_validation_melt646059879_velocity374229017,71ae96d5f0dd4fd14c37b337fa9b4ae5951ef1f0da27691a41cdd768c410c112,4988ba513615ae6d35410f02b253f6e1eca549d34d6e99dc807fcf365f052f83,5c2a49c063c85e6948c812428bbcae846ec7a3b612bc762657d2ff7d1cbd51c0,
969,independent_melt_277320264,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_085_T500_final_validation_melt277320264_velocity300360233,aaa33f0b8043400d61f2f5cc1bba95c0f7b56dd67730a08e856eed5e50360d4e,27c0b92652254c0d78c924af64ddbe77a64ca5ee3a9a4e070ab75a89ac7f41df,abb3f4abd27d02d421d95072f1bb337838026b9706600009ae5758c7bae3a6f0,
970,independent_melt_528758061,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_086_T500_final_validation_melt528758061_velocity611763385,82cb9eaad468626803a22141a8f7333661d74d54854b1f6ba1359ca12fbb0dfb,c064205e82a307399eb9c217fdc5c7ab8ffbda29371c08623319fffc4a3b57e7,2c476678373e8f9bd30454ebaadc3e665b8c873d30b4c167716fffa8f1d28d84,
971,independent_melt_96154123,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_087_T500_final_validation_melt96154123_velocity149757564,d33e4e8247dacd24f1c8dca5dfc4f0382c5737070f71013b1f360dbf14bb0da6,1475e42c08d01f464317af987068b916a1d6d6e5a5c100c626b76a7b9f46e2ca,949e1dcd31f7a15e221706b255a290e3ea2dffb25a168453b6790cd07ebd00ac,
972,independent_melt_228616647,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_088_T500_final_validation_melt228616647_velocity243460963,9fa2863256f9bd238fadf6309e02ce248c584e0d5da9b25eae2b7ed1c181ffdd,6bc76781ed9573cb7bc5e9b2961ebccb6f3487395a22a988e9dbdeffb8f3602e,d63c1e9c9ff2b50e6527b97536f84f2fe3f9b7b7f806a7ca82fdc1af032fa026,
973,independent_melt_628564803,Lee2003 Al 2NN-MEAM,500.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_400-500K_30perT_float16_20260902/runs/source_089_T500_final_validation_melt628564803_velocity42633718,d9a069956c5a25affea099d4b0686627ffd116c02ed5d1637b2c1342328c8451,b0d577baf2ef6fdbca9f9b65ed471e7dbb818ed8c00b7b604e56d182e6fc53c1,af35b7e1ea78d8e989b39b2c81eec1992f8138839fb2beb4239e2323b461ce38,
974,independent_melt_151871197,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_000_T510_optimization_melt151871197_velocity769248691,e84a8e299cd9878c3bfe6f5880d078b93e5a5dd47ee15557c043b1e4b453025a,f25db8a27cfbe81454b6f38569dc37289438d45dc33671172c25f0545b8f5372,a45ad116bbe2b1559e2e36058efb86395e2a592c5625cfdf73bb73e55de9082c,
975,independent_melt_681943887,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_001_T510_optimization_melt681943887_velocity226218785,95ae6623d555cf43000ad0624e068646eadefbd3df68c9e005ab698ef6e6a996,7fdee7a5676e49bd5b18397080ce4e9bf12c36089b2ecdc8be976930d9fcd692,306ba7458e2c7d1c3c87dadd837ee5446b7a9d742b373f02ca701269259e1b3e,
976,independent_melt_655109113,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_002_T510_optimization_melt655109113_velocity711963353,3f131fa00c4758cc0bf42ad65b72987c718b9454020141ec37b3703ada40e426,8cbb9ee98c97f84b018d7c42c68dbc5f52cf5619be5fce7bb6b7daca1f69bff6,64522da3608570bedae52afb6a45e64bd2dc82cfaae7100e2e041d0fb373fa45,
977,independent_melt_661426236,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_003_T510_optimization_melt661426236_velocity201750649,4af2e5a381d12df8ae4f177f93780e50c771c3884434d2af7ccfd737004c8e4e,41c43f790dc39cee16877d05738e0835a1a2ba5fdb7438a95364d3942f5910e3,21c084bf24f8878515ab06f8fa6356d9176eb8363ba9521bad4a060fbf2cc326,
978,independent_melt_564513410,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_004_T510_optimization_melt564513410_velocity693065731,69609d6bf6877fe3b0bdb58890049f62f9d6e40df8f06292702c04d078a1c40e,58bb0997f29637760a8dad477e7a14fc22a912cfd73762dfa5fbc947a27783b7,38608d855226f8e998d7d4e7d0183fd841da0a3eca82221002aae4d605427bc5,
979,independent_melt_603302271,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_005_T510_optimization_melt603302271_velocity45594483,43385e52d56d2febb8aec071925dcd386727a02c93d551b7bbb7883d88a4f5e3,2750a6f585b783a39ea3f36d9632ca68a3009c574175468a92919c9bc3ad8dd2,2e0ec68e97c5474eec5db155337b3ff27fa8ec41e2880c957df064c833aaa526,
980,independent_melt_398617878,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_006_T510_optimization_melt398617878_velocity345519274,6b4cf0363addde9677e9e5e39d2b5f56814a4e7fb265344dca80272e0b91c542,6b501e647084e11ed025e7ae8c0d6d78ab752c8d0441e8ae4dccb480ad32dd27,831336b26a392a1dde49e13a5990ced0fa94a7c495e24015d70513af71efdbfd,
981,independent_melt_83132283,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_007_T510_optimization_melt83132283_velocity86630364,3182ee7f8856edc4d4abfe180a1373e74b1c1ab9ddcce20c4ae55f3a69cbe7b9,b71026f5d2aa62d039a3694f7a8e6763f0487c24536332bc77c2410417e8031f,f74fe9f0c5b5cd4492e590430c0795f66afbb0bd25890cfb9a12d02f0754cfa3,
982,independent_melt_87283751,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_008_T510_optimization_melt87283751_velocity19173877,714e794166f7cc7eae0849bbb3bed3763920846be257ff6b76cebe14f603191e,bfa78bafe1e73b68abb624565511f2bed9a8a8c9da74397d9c497211c2fccac0,2d533ca8a4fb2f3b80d7c79dab4bc5add1887bada435745c97f7db58ecb08bc4,
983,independent_melt_86832792,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_009_T510_optimization_melt86832792_velocity884581988,1964f64d0a92fc5a9d6900a81ca12a08ee5c6cd5b6d9020cc8b8aa05c05eb90c,b1eb7868f8303a29e54b8103cb526368be79b1d78ba1f21b99586a217083be96,93fbeaf0e6c9b88156944c71c296b739eb5119f7551c2f967943f86ea89c510d,
984,independent_melt_745135969,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_010_T510_optimization_melt745135969_velocity775893815,4b9cd596c82967c13cdd9e1ed481f478d339ae732265832b22d7e0c1a2d6c8f0,8864c141fd1c18bcce23264ae6f1074c406f14fc39302abec4c12b21d670da51,4c548e7aec171bc0cae3d421599fc32f0034d015b507fc742c07975697c83f9a,
985,independent_melt_442136159,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_011_T510_optimization_melt442136159_velocity861328542,02a5baa7905f7888d9494a935eb7266b65332563e0b81ee0c36e8a8431b924f6,e8c4238e1179fe967328a35608a878364c8560b048c8486f7e8b7162cde08413,a2a65807375ee95d1e19a15fc6ffcd09f63215a0755996033e038b961d6b8de4,
986,independent_melt_269696945,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_012_T510_optimization_melt269696945_velocity805734861,06fba98a79e930773350c90f895d9089e674f603a4b870abec6866bba76c94d7,df7a5a6fd1a63a56fc3d0defa420d3c0e37aeeaf65673a55272c9bbedc335929,8050e1cc5bfe5e6c72e7ffa73017fe7c5c638ab8506e62ace48f6014bc06795e,
987,independent_melt_561573362,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_013_T510_optimization_melt561573362_velocity192647554,9afc1657b1f1b08f35d5701263a60742f243ed17e900edb4150205bcf7b3d8d3,d1d55f39729f64f4349fddb109496a870d0eb0df024081cb31285291ee478406,53da6a4a1e8a33d39e3ae4e00f1416563780ca810aeeea36e0ebc5355fbe2a75,
988,independent_melt_729671835,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_014_T510_optimization_melt729671835_velocity337609745,e0c0652840f6d6927d891f3b7fcf46cce7f7717d1ef8cb09d61efeebd2c54d90,8f32eba18020659b5f522471090fce4ec9ebb6103473d6bd64a370d22937f7b5,f186ba8a241759ab36b23b288ff8f8a1d8441c8f57d6a392e83834d1a0d2612b,
